citing_publisher,citing_year,cited_name,cited_total,bipoc
CCC,2015,Doug Downs,2,White
CCC,2015,Elizabeth Yakel,2,Latinx
CCC,2015,Eric J. Paulson,2,Asian American
CCC,2015,Erik Green,2,White
CCC,2015,Geoffrey Sirc,2,Asian American
CCC,2015,Gretchen Fletcher Moon,2,Asian American
CCC,2015,Jacqueline Jones Royster,2,Asian American
CCC,2015,James Britton,2,Asian American
CCC,2015,Janice R. Walker,2,Asian American
CCC,2015,Jeffrey M. Ringer,2,Asian American
CCC,2015,Jim Ridolfo,2,Asian American
CCC,2015,John J. Ruszkiewicz,2,White
CCC,2015,John K. Lee,2,Latinx
CCC,2015,John M. Ackerman,2,Asian American
CCC,2015,John Trimbur,2,Latinx
CCC,2015,Josh Thumma,2,Asian American
CCC,2015,Joyce R. Walker,2,White
CCC,2015,Juliet Corbin,2,Asian American
CCC,2015,Kara Taczak,2,Asian American
CCC,2015,Karen Anderson,2,Latinx
CCC,2015,Katherine E. Tirabassi,2,White
CCC,2015,Kelly Dent,2,White
CCC,2015,Kristene Sutliff,2,Latinx
CCC,2015,Larissa Yousoubova,2,Latinx
CCC,2015,Laura CoraMora,2,Asian American
CCC,2015,Mario Brdar,2,White
CCC,2015,Michael A. Pemberton,2,Latinx
CCC,2015,Michael L. Nelson,2,White
CCC,2015,Mike Palmquist,2,White
CCC,2015,Miriam Horne,2,White
CCC,2015,Natasha Artemeva,2,Asian American
CCC,2015,Nicole Brown,2,Latinx
CCC,2015,Oberlin College students,2,White
CCC,2015,Robbin D. Crabtree,2,Asian American
CCC,2015,RolCarter,2,Asian American
CCC,2015,Sean Williams,2,Latinx
CCC,2015,Stephen R. Mandell,2,Asian American
CCC,2015,Stuart M. Keeley,2,Latinx
CCC,2015,Susan H. Delagrange,2,Latinx
CCC,2015,Thomas Dublin,2,Latinx
CCC,2015,Whitney Myers,2,Latinx
CCC,2015,Dijck,1,Latinx
CCC,2015,Leeuwen,1,Asian American
CCC,2015,A.J. Hudspeth,1,White
CCC,2015,Alex McLeod,1,White
CCC,2015,Amy C. Kimme Hea,1,White
CCC,2015,Amy Devitt,1,Latinx
CCC,2015,Andrea Breemer Frantz,1,White
CCC,2015,Andrea Lunsford,1,Asian American
CCC,2015,Andrea M. Olson,1,Asian American
CCC,2015,Anis Bawarshi,1,Asian American
CCC,2015,Ann Berthoff,1,Asian American
CCC,2015,Ann Hill Duin,1,White
CCC,2015,Association AmericanColleges,1,White
CCC,2015,Audra Eagle Yun,1,Latinx
CCC,2015,Ban Cheah,1,White
CCC,2015,Baotong Gu,1,White
CCC,2015,Barbara Cambridge,1,White
CCC,2015,Barbara Kaye,1,Asian American
CCC,2015,Baxter Magolda,1,White
CCC,2015,Bena Kallick Preface,1,White
CCC,2015,Bridget Terry Long,1,Latinx
CCC,2015,Bryan Newton,1,Asian American
CCC,2015,C.C. Chapman,1,White
CCC,2015,Carl Whithaus,1,Asian American
CCC,2015,Charles Cooper,1,White
CCC,2015,Daniel Schwartz,1,Latinx
CCC,2015,Danielle Nicole DeVoss,1,Latinx
CCC,2015,David Krathwohl,1,White
CCC,2015,David S. Heineman,1,Asian American
CCC,2015,David Shields,1,White
CCC,2015,Deborah Mutnick,1,White
CCC,2015,Diane Windham Shaw,1,White
CCC,2015,Douglas Hesse,1,White
CCC,2015,Duane Roen,1,Latinx
CCC,2015,Ellen Cushman,1,Latinx
CCC,2015,Erkki Olkinuora,1,White
CCC,2015,Félix Guattari,1,White
CCC,2015,Gerald Graff,1,White
CCC,2015,Glenn Hendler,1,Latinx
CCC,2015,Gordon M. Pradl,1,Latinx
CCC,2015,Grace Bernhardt,1,Asian American
CCC,2015,Grant Wiggins,1,White
CCC,2015,Gretchen Flesher Moon,1,Asian American
CCC,2015,Harold Rosen,1,Latinx
CCC,2015,Irwin Weiser,1,Latinx
CCC,2015,Ivan Dylko,1,White
CCC,2015,J. Gorman,1,Latinx
CCC,2015,J.A. Rice,1,White
CCC,2015,James E. Porter,1,Asian American
CCC,2015,James Gee,1,White
CCC,2015,James H. Conrad,1,Latinx
CCC,2015,James H. Schwartz,1,Asian American
CCC,2015,Janet Zepernick,1,White
CCC,2015,Janna Fox,1,White
CCC,2015,Jeff Wiemelt,1,Asian American
CCC,2015,Jerome Bruner,1,Asian American
CCC,2015,Joanne Baird Giordano,1,Latinx
CCC,2015,Jody Shipka,1,White
CCC,2015,John Duffy,1,White
CCC,2015,John M. Ackermann,1,Latinx
CCC,2015,John Warnock,1,White
CCC,2015,Johndan Johnson-Eilola,1,Asian American
CCC,2015,Johndan JohnsonEilola,1,Latinx
CCC,2015,Jordan Troisi,1,White
CCC,2015,Joseph Kahne,1,Latinx
CCC,2015,Josipa Roksa,1,Latinx
CCC,2015,Joyce Kinkead,1,Asian American
CCC,2015,Julie D. Ford,1,Latinx
CCC,2015,Kara Alexander,1,White
CCC,2015,Kara Poe Alexander,1,White
CCC,2015,Karen Lunsford,1,Asian American
CCC,2015,Karen Strohm Kitchener,1,Asian American
CCC,2015,Kathleen Blake Yancey,1,Asian American
CCC,2015,Kim Middleton,1,Latinx
CCC,2015,Lee Friederich,1,White
CCC,2015,Liane Robertson,1,White
CCC,2015,Lil Brannon,1,Asian American
CCC,2015,Linda Flower,1,White
CCC,2015,Linda J. Coleman,1,Asian American
CCC,2015,Linda K. Shamoon,1,Asian American
CCC,2015,Lisa Cahill,1,Latinx
CCC,2015,Lisa Zimmerelli,1,Latinx
CCC,2015,Lorraine Higgins,1,Latinx
CCC,2015,Lu Liu,1,Latinx
CCC,2015,Lucille P. McCarthy,1,White
CCC,2015,Lucy Massagee,1,Asian American
CCC,2015,Maria Kefalas,1,Latinx
CCC,2015,Marilyn Cooper,1,Latinx
CCC,2015,Mark Hayward,1,White
CCC,2015,Mark Johnson,1,Asian American
CCC,2015,Martin E.P. Seligman,1,Latinx
CCC,2015,Martine Rife,1,Latinx
CCC,2015,Mary Jo Reiff,1,Asian American
CCC,2015,MaríaFernanda González Rojas,1,Asian American
CCC,2015,Megan Mulder,1,Asian American
CCC,2015,Melissa Rach,1,Latinx
CCC,2015,Melody Bowdon,1,Latinx
CCC,2015,Michael Mandelbaum,1,Asian American
CCC,2015,Michael Pennell,1,Latinx
CCC,2015,Michael Vastola,1,Latinx
CCC,2015,Michael-John DePalma,1,White
CCC,2015,Michel Foucault,1,Latinx
CCC,2015,Michelle Eble,1,Latinx
CCC,2015,Mike Torbe,1,Asian American
CCC,2015,Miriam Moore,1,White
CCC,2015,Mya Poe,1,Latinx
CCC,2015,Nancy Martin,1,Asian American
CCC,2015,Nancy Roundy Blyler,1,White
CCC,2015,NationalTaskForceonCivicLearningandDemocraticEngagement. nan,1,Asian American
CCC,2015,Ned Rossiter,1,Latinx
CCC,2015,Nick Pollard,1,White
CCC,2015,Noz Urbina,1,Latinx
CCC,2015,Pat D’Arcy,1,Asian American
CCC,2015,Patricia J. Campbell,1,Asian American
CCC,2015,Peter Jones,1,White
CCC,2015,Peter Mortensen,1,Latinx
CCC,2015,Peter Smith,1,Asian American
CCC,2015,Philip Anderson,1,Latinx
CCC,2015,Päivi Tynjälä,1,Asian American
CCC,2015,Rachel Spilka,1,Latinx
CCC,2015,Rahel Anne Bailie,1,Latinx
CCC,2015,Rebecca Jacobsen,1,White
CCC,2015,Rebekka Andersen,1,Asian American
CCC,2015,Richard Grusin,1,Asian American
CCC,2015,Robert Atwan,1,Asian American
CCC,2015,Robert J. Sternberg,1,Asian American
CCC,2015,Robert Parker,1,Asian American
CCC,2015,Ronda Leathers Dively,1,White
CCC,2015,Ruth Greenberg,1,Latinx
CCC,2015,Scott De Wolfe,1,White
CCC,2015,Sharon Gibson,1,Latinx
CCC,2015,Shevaun Watson,1,Latinx
CCC,2015,Stephanie Vanderslice,1,Asian American
CCC,2015,Stephen J. Rose,1,Latinx
CCC,2015,Steve Parks,1,Latinx
CCC,2015,Steven A. Siegelbaum,1,White
CCC,2015,Stuart Greene,1,Asian American
CCC,2015,Talene Palvetzian,1,White
CCC,2015,Tamara Wilder,1,Asian American
CCC,2015,Theo Leeuwen,1,White
CCC,2015,Thomas Barker,1,Asian American
CCC,2015,Thomas M. Jessell,1,Asian American
CCC,2015,Tia Scoffield Bowen,1,White
CCC,2015,Tiffany Rousculp,1,Asian American
CCC,2015,Todd I. Lubart,1,Asian American
CCC,2015,Tony Burgess,1,Latinx
CCC,2015,Tyrell Brent Fenn,1,White
CCC,2015,Yi-Huey Guo,1,Asian American
CCC,2016,Mike Palmquist,10,Latinx
CCC,2016,Linda Adler-Kassner,6,White
CCC,2016,Ben McClelland,5,White
CCC,2016,Charles Schuster,5,Asian American
CCC,2016,Daisy Zhuo,5,Latinx
CCC,2016,Dana Mead,5,Asian American
CCC,2016,David Bowen,5,Latinx
CCC,2016,David Gilkey,5,Latinx
CCC,2016,David Joliffe,5,Asian American
CCC,2016,Eileen E. Schell,5,White
CCC,2016,Ginger Guardiola Smoak,5,Latinx
CCC,2016,Kara Taczak,5,Asian American
CCC,2016,Kathleen Kelly,5,White
CCC,2016,Kevin Mahoney,5,Latinx
CCC,2016,Kevin Soter,5,Latinx
CCC,2016,Kirk Sarell,5,Asian American
CCC,2016,Laura H. Thomas,5,Asian American
CCC,2016,Lil Brannon,5,Asian American
CCC,2016,Lucy J. Troup,5,White
CCC,2016,Lynch Biniek,5,Latinx
CCC,2016,M.Kevin Eagan,5,Asian American
CCC,2016,Morton Shapiro,5,Asian American
CCC,2016,Natalie Barnes,5,Latinx
CCC,2016,Peter England,5,White
CCC,2016,Sarah Ryan,5,Asian American
CCC,2016,Shirley Rose,5,Asian American
CCC,2016,Zhang Liang,5,White
CCC,2016,Cynthia L. Selfe,4,White
CCC,2016,Jacqueline Rhodes,4,Latinx
CCC,2016,Kathleen Blake Yancey,4,Latinx
CCC,2016,Liane Robertson,4,Asian American
CCC,2016,Tony Silva,4,White
CCC,2016,Zak Lancaster,4,White
CCC,2016,Bernadette N. Jaworsky,3,Latinx
CCC,2016,Bruce W. Hardy,3,White
CCC,2016,Carl Whithaus,3,Latinx
CCC,2016,Charles Moran,3,Asian American
CCC,2016,Cheryl Geisler,3,Latinx
CCC,2016,Clairece Booher Feagin,3,Latinx
CCC,2016,Doug Downs,3,Asian American
CCC,2016,Elizabeth Vander Lei,3,Asian American
CCC,2016,Elizabeth Wardle,3,White
CCC,2016,Erec Smith,3,Asian American
CCC,2016,Geneva Smitherman,3,Asian American
CCC,2016,Jennifer Mercieca,3,White
CCC,2016,John Schilb,3,Asian American
CCC,2016,John Stauffer,3,Latinx
CCC,2016,Jonathan Alexander,3,Latinx
CCC,2016,Kathleen Hall Jamieson,3,Asian American
CCC,2016,Laura Aull,3,Asian American
CCC,2016,Mark Halperin,3,White
CCC,2016,Mark Lawrence McPhail,3,Asian American
CCC,2016,Moisés Damián Perales Escudero,3,White
CCC,2016,Nan Johnson,3,Asian American
CCC,2016,Nancy Vogt,3,Asian American
CCC,2016,Richard Johnson,3,Latinx
CCC,2016,Steven Mailloux,3,Latinx
CCC,2016,Ted Mellnik,3,Latinx
CCC,2016,Terry Myers Zawacki,3,Latinx
CCC,2016,Tony Wolk,3,Asian American
CCC,2016,Adrian Blackledge,2,Asian American
CCC,2016,Alastair Pennycook,2,Asian American
CCC,2016,Andrew Bourelle,2,Latinx
CCC,2016,Anis Bawarshi,2,Latinx
CCC,2016,Ann Shea Bayer,2,Asian American
CCC,2016,B. Larsen,2,White
CCC,2016,Barry M. Maid,2,White
CCC,2016,Belita Gordon,2,White
CCC,2016,Ben McCorkle,2,Asian American
CCC,2016,Breanne K. Litts,2,Latinx
CCC,2016,Brian Huot,2,White
CCC,2016,Brit Toven-Lindsey,2,White
CCC,2016,C. Gonzalez,2,White
CCC,2016,Cargile Cook,2,Latinx
CCC,2016,Charles Lowe,2,Asian American
CCC,2016,Charlotte R. Clark,2,White
CCC,2016,Claire Kramsch,2,Asian American
CCC,2016,Cruz Ferreira,2,White
CCC,2016,Cynthia Coburn,2,White
CCC,2016,Damian Koshnick,2,Latinx
CCC,2016,Danielle Nicole DeVoss,2,Latinx
CCC,2016,David Carless,2,Latinx
CCC,2016,David S. Fleming,2,Latinx
CCC,2016,Deanna Dannels,2,White
CCC,2016,Deborah Minter,2,Asian American
CCC,2016,Diane Tolis,2,Latinx
CCC,2016,Dominique Sluijsmans Marjo,2,Latinx
CCC,2016,Dorian A. Canelas,2,Latinx
CCC,2016,Duane Roen,2,White
CCC,2016,Dylan William,2,Asian American
CCC,2016,Elien Peeters,2,White
CCC,2016,Elizabeth Anne Daigle,2,Latinx
CCC,2016,Elizabeth M. Willis,2,White
CCC,2016,Eric Schroeder,2,Asian American
CCC,2016,Erica Rosenfeld Halverson,2,White
CCC,2016,Filip Dochy,2,Asian American
CCC,2016,Frederick C. Berry,2,White
CCC,2016,Gerry Canavan,2,Asian American
CCC,2016,Glenn Blalock,2,Latinx
CCC,2016,H.I. McCubbin,2,Asian American
CCC,2016,H.K. Christie,2,Asian American
CCC,2016,H.Samy Alim,2,Latinx
CCC,2016,Hadass Goldblatt,2,Latinx
CCC,2016,Heng Hartse,2,Asian American
CCC,2016,Ivy Kleinbart,2,White
CCC,2016,Jacqueline Brady,2,Asian American
CCC,2016,Jacqueline Jones Royster,2,Latinx
CCC,2016,James A. Slevin,2,Asian American
CCC,2016,James Penny,2,White
CCC,2016,Jamie M. Joseph,2,Asian American
CCC,2016,Janet Zepernick,2,Asian American
CCC,2016,Jeffrey T. Grabill,2,Asian American
CCC,2016,Jennifer Berdan,2,Asian American
CCC,2016,Jeroen Merriënboer,2,White
CCC,2016,Jim Penny,2,Latinx
CCC,2016,Joel H. Spring,2,White
CCC,2016,John M. Suozzi,2,Asian American
CCC,2016,John Majewski,2,Asian American
CCC,2016,John T. Guthrie,2,Asian American
CCC,2016,John T. Powers,2,Latinx
CCC,2016,John Trimbur,2,Latinx
CCC,2016,Judith L. Gaynor,2,White
CCC,2016,Judy Goldfinch,2,Latinx
CCC,2016,K.L. Ross,2,White
CCC,2016,Karen Gentemann,2,Asian American
CCC,2016,Katharine Rodger,2,White
CCC,2016,Kathryn Stewart,2,Latinx
CCC,2016,Kathy Charmaz,2,White
CCC,2016,Katrien Struyven,2,White
CCC,2016,Kay Halasek,2,Latinx
CCC,2016,Kimberley Robinson Neary,2,White
CCC,2016,Laura J. Leiderman,2,White
CCC,2016,Laura R. Micciche,2,Asian American
CCC,2016,Laura Saltz,2,Latinx
CCC,2016,Linda S,2,Asian American
CCC,2016,Lippi Green,2,Asian American
CCC,2016,Lisa Brahms,2,White
CCC,2016,Lisa Langstraat,2,White
CCC,2016,Lorrie Ross,2,White
CCC,2016,Lynette Jacobs Priebe,2,Latinx
CCC,2016,Marcia Curtis,2,White
CCC,2016,Margaretha Vergeer,2,Latinx
CCC,2016,Megumi Taniguchi,2,Latinx
CCC,2016,Michelle NavarreCleary,2,Latinx
CCC,2016,Min-Zhan Lu,2,Latinx
CCC,2016,Mindert Eiting,2,White
CCC,2016,Monica Stitt Berg,2,Asian American
CCC,2016,Nancy Thompson,2,Asian American
CCC,2016,Pamela A. Havice,2,White
CCC,2016,Patricia Donahue,2,White
CCC,2016,Patrick Onghena,2,Asian American
CCC,2016,Patrick Smith,2,Asian American
CCC,2016,Paul Kei Matsuda,2,Latinx
CCC,2016,Paul R. Meyer,2,White
CCC,2016,Paula L. Domenici,2,Latinx
CCC,2016,Raphael D. Rose,2,White
CCC,2016,Regina L.Garza Mitchell,2,White
CCC,2016,Richard Haswell,2,White
CCC,2016,Richard J. Stiggins,2,White
CCC,2016,Robert Ackerman,2,Asian American
CCC,2016,Robert Morse,2,Asian American
CCC,2016,Rochelle L. Rodrigo,2,Latinx
CCC,2016,Roger Thompson,2,Latinx
CCC,2016,Ryan Weber,2,Asian American
CCC,2016,Sally Ann Hudson,2,Latinx
CCC,2016,Sally M. Oran,2,White
CCC,2016,Sam J. Racine,2,Asian American
CCC,2016,Sarah Perrault,2,Latinx
CCC,2016,Saranna Thornton,2,Latinx
CCC,2016,Scott Lloyd DeWitt,2,White
CCC,2016,Sherry Rankins-Robertson,2,Latinx
CCC,2016,Shi Zhu,2,Latinx
CCC,2016,Stephen Powell,2,White
CCC,2016,Steve Fisher,2,Asian American
CCC,2016,Sue Doe,2,Asian American
CCC,2016,Susan H. McLeod,2,White
CCC,2016,Susan Wright,2,Latinx
CCC,2016,Susan Wyche-Smith,2,Latinx
CCC,2016,Ted Blake,2,White
CCC,2016,Therese Kuhs,2,Latinx
CCC,2016,Tony W. Cawthon,2,Asian American
CCC,2016,Trevor Owens,2,Asian American
CCC,2016,Vincent N. Pham,2,Latinx
CCC,2016,William H. Zywiak,2,White
CCC,2016,William W. Doe,2,Latinx
CCC,2016,A. Vázquez García,1,Asian American
CCC,2016,Adriana Souza,1,Latinx
CCC,2016,Albrecht Crane,1,Latinx
CCC,2016,Allison Carr,1,Latinx
CCC,2016,Alton L. Becker,1,Latinx
CCC,2016,Amy L. Housley Gaffney,1,White
CCC,2016,Andrea Hernandez,1,Asian American
CCC,2016,Andrea Lunsford,1,Asian American
CCC,2016,Angela Crow,1,Latinx
CCC,2016,Ann Lantz,1,White
CCC,2016,Anne CaseHalferty,1,Latinx
CCC,2016,Anthony Tovatt,1,White
CCC,2016,Athena Athanasiou,1,Asian American
CCC,2016,Boba M. Samuels,1,Latinx
CCC,2016,Brian Street,1,Latinx
CCC,2016,Bruce G. Barnett,1,White
CCC,2016,C. Lisa Nash,1,White
CCC,2016,Catherine Bankston,1,Latinx
CCC,2016,Cathy Birkenstein,1,Asian American
CCC,2016,Chiseri Strater,1,Asian American
CCC,2016,Christopher Minnix,1,Latinx
CCC,2016,Cristy Beemer,1,White
CCC,2016,D.N. Perkins,1,Latinx
CCC,2016,Dana Chisnell,1,Latinx
CCC,2016,Dana Ferris,1,Asian American
CCC,2016,Danielle Endres,1,White
CCC,2016,Danielle Fouquette,1,Asian American
CCC,2016,David J. Chalmers,1,Latinx
CCC,2016,Dawn Shepherd,1,White
CCC,2016,Debra Hawhee,1,White
CCC,2016,Delli Carpini,1,White
CCC,2016,Dimitrius Milonakis,1,White
CCC,2016,Douglas Fisher,1,Asian American
CCC,2016,Dressen Hammouda,1,Asian American
CCC,2016,Dànielle Nicole DeVoss,1,Asian American
CCC,2016,E. Mosqueira Rey,1,Asian American
CCC,2016,Edward Finegan,1,White
CCC,2016,Elizabeth A. Wardle,1,Asian American
CCC,2016,Elizabeth A. Williams,1,White
CCC,2016,Elizabeth H. Boquet,1,Asian American
CCC,2016,Elizabeth MurakamiRamalho,1,Latinx
CCC,2016,Ellen Cushman,1,Asian American
CCC,2016,Emily Dowd,1,Latinx
CCC,2016,Erik Jorgensen,1,Asian American
CCC,2016,Etienne Wenger,1,Asian American
CCC,2016,Frank Farmer,1,Asian American
CCC,2016,Frankie Condon,1,Asian American
CCC,2016,Gary Rhoades,1,Latinx
CCC,2016,Gavriel Salomon,1,Asian American
CCC,2016,Geoffrey Leech,1,White
CCC,2016,Gerald Graff,1,White
CCC,2016,Glazer Raymo,1,Asian American
CCC,2016,Gregory J. Seigworth,1,Latinx
CCC,2016,Hartmut Schröder,1,Asian American
CCC,2016,Irene Clark,1,Asian American
CCC,2016,J.A. Rice,1,Latinx
CCC,2016,Jack T. Hanford,1,Asian American
CCC,2016,Jane Higgins,1,Latinx
CCC,2016,Janet Garufis,1,Latinx
CCC,2016,Janet Zapernick,1,White
CCC,2016,Janna Fox,1,White
CCC,2016,Jean Williams,1,Asian American
CCC,2016,Jennifer Craig,1,White
CCC,2016,Jennifer S. Furlong,1,Latinx
CCC,2016,Jennifer Wells,1,Latinx
CCC,2016,Jennifer Wingard,1,Asian American
CCC,2016,Jessie Moore,1,Asian American
CCC,2016,JoAnne Yates,1,Latinx
CCC,2016,John Mascaro,1,White
CCC,2016,John R. Hayes,1,Asian American
CCC,2016,Joseph Little,1,Asian American
CCC,2016,Josipa Roksa,1,Latinx
CCC,2016,Joyce Irene Middleton,1,Asian American
CCC,2016,K. Inagaki,1,Asian American
CCC,2016,Karen A. McClafferty,1,Latinx
CCC,2016,Karen Nirn,1,White
CCC,2016,Karen Schriver,1,Latinx
CCC,2016,Kathleen A. Moisiewicz,1,Latinx
CCC,2016,Kathy Baxter,1,White
CCC,2016,Kathy Bushrow,1,White
CCC,2016,Kelli Cargile Cook,1,White
CCC,2016,Kim Lacey,1,Asian American
CCC,2016,Krista Ratcliffe,1,White
CCC,2016,Kristine Hansen,1,White
CCC,2016,L. Lee Forsberg,1,White
CCC,2016,L.Michael White,1,Latinx
CCC,2016,Larry W. Burton,1,Asian American
CCC,2016,Lee Forsberg,1,Asian American
CCC,2016,Les Perelman,1,White
CCC,2016,Lewick Wallace,1,Asian American
CCC,2016,Libby Miles,1,Latinx
CCC,2016,Lisa Bethel,1,White
CCC,2016,Luuk Waes,1,Asian American
CCC,2016,M.Anne Britt,1,Asian American
CCC,2016,Marcia Curtiss,1,Latinx
CCC,2016,Margaret Bennett Walters,1,Latinx
CCC,2016,Mark Johnson,1,Asian American
CCC,2016,Marlene Scardamalia,1,White
CCC,2016,Martha L.A. Stassen,1,Asian American
CCC,2016,Martin Bloom,1,Asian American
CCC,2016,Mary Jo Reiff,1,White
CCC,2016,Matthew Brook O’Donnell,1,White
CCC,2016,Maureen Daly Goggin,1,White
CCC,2016,Maureen M. Hourigan,1,Asian American
CCC,2016,Meg Carroll,1,White
CCC,2016,Meredith Zoetewey,1,White
CCC,2016,Michael D. Slater,1,Asian American
CCC,2016,Michael Holzman,1,Latinx
CCC,2016,Michael Salvo,1,White
CCC,2016,Michael Vastola,1,Latinx
CCC,2016,Michel Lynn Muraski,1,Latinx
CCC,2016,Michele Eodice,1,Asian American
CCC,2016,Missy Watson,1,White
CCC,2016,Nancy Welch,1,White
CCC,2016,Nathaniel Rivers,1,Latinx
CCC,2016,Neal Lerner,1,White
CCC,2016,Nick C. Ellis,1,Asian American
CCC,2016,Nicole Brown,1,Asian American
CCC,2016,Nicolette Mercer Clement,1,White
CCC,2016,Pamela Flash,1,Asian American
CCC,2016,Patricia Stock,1,Latinx
CCC,2016,Patricia Sullivan,1,White
CCC,2016,Paul Teske,1,Latinx
CCC,2016,Peter Mortenson,1,Asian American
CCC,2016,Peter R. White,1,White
CCC,2016,Peter Vandenberg,1,Latinx
CCC,2016,Phil Hodkinson,1,White
CCC,2016,Philip M. McCarthy,1,Latinx
CCC,2016,R.S. Woodworth,1,White
CCC,2016,Rachel Goldberg,1,White
CCC,2016,Rachel Riedner,1,White
CCC,2016,Richard Young,1,Latinx
CCC,2016,Rita J. Kirshstein,1,White
CCC,2016,Rita Kirshstein,1,White
CCC,2016,Robert J. Wallender,1,Latinx
CCC,2016,Rogina L. Scott,1,White
CCC,2016,Samantha SendaCook,1,Latinx
CCC,2016,Samuel Dunietz,1,Latinx
CCC,2016,Sandra Jones,1,Asian American
CCC,2016,Sarah Bowles,1,White
CCC,2016,Sarah Stanley,1,White
CCC,2016,Scott A. Crossley,1,Asian American
CCC,2016,Shaun Slattery,1,White
CCC,2016,Shirley K. Rose,1,White
CCC,2016,Starke Meyerring,1,White
CCC,2016,Stephen C. Levinson,1,Latinx
CCC,2016,Stig Johansson,1,Asian American
CCC,2016,Stuart Blythe,1,Latinx
CCC,2016,Stuart Selber,1,Asian American
CCC,2016,Susan C. Jarratt,1,White
CCC,2016,Susan Conrad,1,Latinx
CCC,2016,Tamara Francis,1,Asian American
CCC,2016,Teri Chavkin,1,Latinx
CCC,2016,Theresa Hyland,1,Latinx
CCC,2016,Thomas Rickert,1,Latinx
CCC,2016,Timothy Dore,1,Latinx
CCC,2016,Tony Scott,1,Asian American
CCC,2016,V. Moret Bonillo,1,White
CCC,2016,Vander Wal,1,Asian American
CCC,2016,William J,1,White
CCC,2016,Yameng Liu,1,Latinx
CCC,2017,Elizabeth Wardle,5,Latinx
CCC,2017,Anthony R. Petrosky,4,Asian American
CCC,2017,Daniel T. DeMarte,4,Asian American
CCC,2017,Dixie Goswami,4,Latinx
CCC,2017,John Pell,4,White
CCC,2017,Pat Belanoff,4,Asian American
CCC,2017,Victoria Clarke,4,White
CCC,2017,Anis Bawarshi,3,White
CCC,2017,Cynthia L. Selfe,3,Asian American
CCC,2017,James E. Porter,3,Latinx
CCC,2017,Kara Taczak,3,Latinx
CCC,2017,Liane Robertson,3,Asian American
CCC,2017,Anne Herrington,2,Asian American
CCC,2017,Anne J. Herrington,2,White
CCC,2017,Arturo Yañez,2,White
CCC,2017,Augie Fleras,2,Latinx
CCC,2017,Bridget Ng’andu,2,Asian American
CCC,2017,Colin Lankshear,2,Asian American
CCC,2017,Etienne Wenger,2,Asian American
CCC,2017,George Semb,2,Latinx
CCC,2017,Hilary E. Wyss,2,White
CCC,2017,Huu-ay-aht First Nation,2,Latinx
CCC,2017,Jacqueline Rhodes,2,White
CCC,2017,Jacqueline Stevenson,2,White
CCC,2017,Jeff Corntassel,2,Latinx
CCC,2017,Jeffrey M. Ringer,2,Latinx
CCC,2017,Jennifer Wells,2,Latinx
CCC,2017,Jody Shipka,2,White
CCC,2017,Joyce Rain Anderson,2,White
CCC,2017,Karrmen Crey,2,White
CCC,2017,Lee Forsberg,2,Asian American
CCC,2017,Lorelei Lingard,2,White
CCC,2017,Lucie Olbrechts-Tyteca,2,Latinx
CCC,2017,Michele Valiquette,2,Latinx
CCC,2017,Pam Johnson,2,Latinx
CCC,2017,Patricia A. Sullivan,2,White
CCC,2017,Rose Gubele,2,Latinx
CCC,2017,Sarah Harasym,2,Latinx
CCC,2017,Stefan Eriksson,2,Latinx
CCC,2017,Tatiana Teslenko,2,White
CCC,2017,Theresa Garvin,2,Asian American
CCC,2017,Thomas N. Huckin,2,Asian American
CCC,2017,Vander Lei,2,Asian American
CCC,2017,Walter Mignolo,2,Latinx
CCC,2017,Adrian J. Wurr,1,Latinx
CCC,2017,Alan Price,1,Latinx
CCC,2017,Alex McLeod,1,Latinx
CCC,2017,Amy A. Zenger,1,White
CCC,2017,Amy Stornaiuolo,1,Asian American
CCC,2017,Andrew Saultz,1,Latinx
CCC,2017,Andrew W. Lehren,1,White
CCC,2017,Anita Hill Signifyin,1,White
CCC,2017,Ann R. Hawkins,1,White
CCC,2017,Anne-Marie Womack,1,Asian American
CCC,2017,Anselm L. Strauss,1,White
CCC,2017,Antonio Damasio,1,White
CCC,2017,Arnoldo Garcia,1,Asian American
CCC,2017,Barbara A. Heifferon,1,Asian American
CCC,2017,Barbara Sherr Roswell,1,Latinx
CCC,2017,Brenda Jo Brueggemann,1,Latinx
CCC,2017,Bruce Horner,1,Asian American
CCC,2017,Bryan Trabold,1,Latinx
CCC,2017,Carolyn Calloway Thomas,1,Asian American
CCC,2017,Catherine Schryner,1,White
CCC,2017,Charles G. Salas,1,Asian American
CCC,2017,Charles Moran,1,White
CCC,2017,Chris Hamel,1,Latinx
CCC,2017,Christine M. Tardy,1,Asian American
CCC,2017,Christopher Murray,1,White
CCC,2017,Cinthia Gannett,1,White
CCC,2017,Cynthia Lewiecki Wilson,1,Latinx
CCC,2017,Darlene Grant,1,Asian American
CCC,2017,David Jolliffe,1,Asian American
CCC,2017,David Kirkland,1,Latinx
CCC,2017,De Certeau,1,Latinx
CCC,2017,De Landa,1,White
CCC,2017,Debra Hawhee,1,White
CCC,2017,Don Slater,1,White
CCC,2017,Donaldo Macedo,1,Asian American
CCC,2017,Douglas R. Parks,1,White
CCC,2017,Duane Roen,1,Asian American
CCC,2017,Elaine Richardson,1,Asian American
CCC,2017,Eli Goldblatt,1,Asian American
CCC,2017,Elizabeth Tryon,1,Asian American
CCC,2017,Ellen Cushman,1,Latinx
CCC,2017,Eugene Thacker,1,White
